timestamp,headline,description,source,url,ticker
2025-11-11 21:13:56+00:00,The Wraparound: Do The Washington Capitals Need Another Center?,"Emma Lingan, Michael Augello and Stephen Kerr discuss Pierre-Luc Dubois' injury, the Blues' direction and much more.",The Hockey News,https://thehockeynews.com/news/podcast/the-wraparound-do-the-washington-capitals-need-another-center,AAPL
2025-11-11 21:15:00+00:00,Your ultimate Black Friday deals guide – 7 perks and tips that can help save you money,"Master the Black Friday deals and avoid the duds, with these 7 top tips.",TechRadar,https://www.techradar.com/seasonal-sales/your-ultimate-black-friday-deals-guide-7-perks-and-tips-that-can-help-save-you-money,AAPL
2025-11-11 21:15:40+00:00,Kristin Chenoweth in Christian Cowan at THE QUEEN OF VERSAILLES Opening Night on Broadway,"Kristen Chenoweth attended the opening night celebration of her new musical The Queen of Versailles. We feel like we should inform you that it is not, in fact, a biography of Suzanne Somers.   Look, opening night parties can be tough for a working gal, especi…",tomandlorenzo.com,https://tomandlorenzo.com/2025/11/kristin-chenoweth-in-christian-cowan-at-the-queen-of-versailles-opening-night-on-broadway/,AAPL
2025-11-11 21:16:01+00:00,Why We Can’t Have Another 1929,"Could another Great Depression actually happen?
The post Why We Can’t Have Another 1929 appeared first on A Wealth of Common Sense.
...",Awealthofcommonsense.com,https://awealthofcommonsense.com/2025/11/why-we-cant-have-another-1929/,AAPL
2025-11-11 21:18:31+00:00,"I Just Spent 9 Months Religiously Logging Meals With MacroFactor And Lost 40+ Pounds, Here Are My Results","Well, I did it. On January 30th, 2025, I set out to lose weight when my friend Prasad turned me onto the MacroFactor App and last Friday I’d decided I finally hit my goal. I say ‘decided’ because the goal posts moved several times for me on this journey and I…",BroBible,https://brobible.com/gear/article/9-month-macrofactor-app-body-recomp-results-cass-anderson-before-after/,AAPL
2025-11-11 21:20:50+00:00,"The U.S. stock market is lagging dozens of countries, even in a year of record highs","For only the second time in 10 years, the S&P 500 is poised to is lagging dozens of countries, even in a year of record highs.",NBC News,https://www.nbcnews.com/business/markets/sp500-stocks-lags-dozens-countries-rcna243088,AAPL
2025-11-11 21:21:39+00:00,"SoundCloud to Waive 100 Percent of Distribution Royalties, Pass Revenue on to Artists","Streaming services giants such as Spotify and Apple Music are notorious for taking a slice of independent artists' royalties; the songs, al",Exclaim!,https://exclaim.ca/music/article/soundcloud-to-distribute-100-percent-of-royalties-to-artists,AAPL
2025-11-11 21:22:00+00:00,Three amber lights of death: Defective Apple AirPods Max sometimes repairable via freezer,"For years, users of the Apple AirPods Max have complained about a problem called the ""three amber lights of death"". The LED on the expensive over-ear headphones flashes amber three times, but the headphones no longer work. As it turns out, the AirPods Max can…",Notebookcheck.net,https://www.notebookcheck.net/Three-amber-lights-of-death-Defective-Apple-AirPods-Max-sometimes-repairable-via-freezer.1160655.0.html,AAPL
2025-11-11 21:23:20+00:00,"Hyper Tough 9A 7-1/4"" Compound Miter Saw w/ Laser Guide for $80 + free shipping",Save $10 off the list price. Buy Now at Walmart,Dealnews.com,https://www.dealnews.com/products/Hyper-Tough/9-A-7-1-4-Compound-Miter-Saw-w-Laser-Guide/495736.html,AAPL
2025-11-11 21:25:04+00:00,‘Frankenstein’ Powers to the Top as ‘Squid Game: The Challenge’ and ‘Death by Lightning Stall’ in Netflix Top 10s,"Welcome along to another deep-dive into the Netflix top 10s on Netflix. This week, we’ve got some big debuts, including Squid Game: The Challenge S2, Death by Lightning, and Frankenstein, with the latter the only one debuting...",What's on Netflix,https://www.whats-on-netflix.com/news/top-10-reports/frankenstein-powers-to-the-top-as-squid-game-the-challenge-and-death-by-lightning-stall-in-netflix-top-10s/,AAPL
2025-11-11 21:25:31+00:00,"Google’s latest AI move shows Apple is on the right track, at least in one way","Today, Google announced its own version of what Apple is doing with Private Cloud Compute, in what may be a landmark moment for the consumer AI market. Here’s why.



 more…",9to5Mac,https://9to5mac.com/2025/11/11/apple-private-cloud-compute-influence/,AAPL
2025-11-11 21:28:40+00:00,Leak suggests iPhone 18 Pro will get better aluminum-glass color tone blend,Apple is reportedly planning to bring a more polished version of the two-tone color design language with its iPhone 18 Pro devices.,Android Headlines,https://www.androidheadlines.com/2025/11/leak-suggests-iphone-18-pro-will-get-better-aluminum-glass-color-tone-blend.html,AAPL
2025-11-11 21:30:34+00:00,Apple iPhone Pocket is the most absurdly Apple-ish way to carry your smartphone with you.,"Apple iPhone Pocket is the most absurdly Apple-ish way to carry your smartphone with you.Years after giving Steve Jobs his iconic turtleneck, Issey Miyake returns to give the iPhones their own turtleneck too. Dubbed the iPhone Pocket, these haute...",Yanko Design,https://www.yankodesign.com/2025/11/11/apple-iphone-pocket-is-the-most-absurdly-apple-ish-way-to-carry-your-smartphone-with-you/,AAPL
2025-11-11 21:34:04+00:00,AirTag 2 vs AirTag: Here are the expected differences,"Four years after the original AirTag debuted, we’re still waiting for the first proper hardware revision. Rumors indicate AirTag 2 could launch soon, here’s an overview of how the two products might compare.



 more…",9to5Mac,https://9to5mac.com/2025/11/11/airtag-2-vs-airtag-here-are-the-expected-differences/,AAPL
2025-11-11 21:40:28+00:00,11 Freaky Sci-Fi Hive Minds From Movies and TV,"Apple TV's excellent new series 'Pluribus' explores a seemingly harmonious, deeply harrowing take on the classic trope.",Gizmodo.com,https://gizmodo.com/11-freaky-sci-fi-hive-minds-from-movies-and-tv-2000683335,AAPL
2025-11-11 21:41:24+00:00,"Apple to Introduce Bold New iPhone Features, Report Reveals","Apple plans to add numerous new satellite-based features in the upcoming iPhones, as per the latest reports. While iPhones already boast many features that...",Game Revolution,https://www.gamerevolution.com/news/982657-apple-iphone-new-features-report,AAPL
2025-11-11 21:44:44+00:00,How Koto Rebranded Amazon | James Greenfield on Designing at Global Scale,"James Greenfield, CEO and Founder of Koto, shares the inside story — from simplifying a sprawling brand architecture to modernising the iconic “smile.”",Justcreative.com,https://justcreative.com/koto-amazon-rebrand/,AAPL
2025-11-11 21:50:03+00:00,"Official Trailer for ‘Prehistoric Planet: Ice Age’ Promises Survival, Snow—and Giant Teeth",The third season of this Apple TV+ natural history docuseries invites viewers to experience life during one of Earth’s most dramatic climatic shifts.,Gizmodo.com,https://gizmodo.com/official-trailer-for-prehistoric-planet-ice-age-promises-survival-snow-and-giant-teeth-2000684465,AAPL
2025-11-11 19:40:24+00:00,Paramount Stock Jumps Over 9% After First Earnings Post-Skydance Deal,"Despite the media giant's ""promising start,"" analysts warned its turnaround would take a ""significant amount of time""
The post Paramount Stock Jumps Over 9% After First Earnings Post-Skydance Deal appeared first on TheWrap.",TheWrap,https://www.thewrap.com/paramount-stock-jumps-q3-2025-earnings-reaction/,AMZN
2025-11-11 19:46:47+00:00,"iRobot's in trouble and I hope we don't lose Roomba, the original and arguably best robot vacuum",iRobot's financial struggles arrive just as people are finally writing the Roomba's incredible history.,TechRadar,https://www.techradar.com/home/robot-vacuums/irobots-in-trouble-and-i-hope-we-dont-lose-roomba-the-original-and-arguably-best-robot-vacuum,AMZN
2025-11-11 19:48:40+00:00,Fall Out Boy: Take This To Your Grave (Silver Vinyl LP) $16.99 + Free Shipping w/ Prime or on $35+,"Amazon [amazon.com] has *Fall Out Boy: Take This To Your Grave (Silver Vinyl LP)* for *$16.99*. Shipping is free w/ Prime or on $35+. 
 
Note: This Silver Edition is for the 25th Anniversary of the...",Slickdeals.net,https://slickdeals.net/f/18794581-fall-out-boy-take-this-to-your-grave-silver-vinyl-lp-16-99-free-shipping-w-prime-or-on-35,AMZN
2025-11-11 19:50:00+00:00,"New Casio GM-2110D full metal watches now available to buy, but stocks are extremely limited","Casio has officialy launched the GM-2110D full metal G-Shock watches in the US, with a stainless-steel case and band. Priced at $330, the models are already selling out fast, with full shock resistance, 200m water protection, and advanced analog-digital featu…",Notebookcheck.net,https://www.notebookcheck.net/New-Casio-GM-2110D-full-metal-watches-now-available-to-buy-but-stocks-are-extremely-limited.1160646.0.html,AMZN
2025-11-11 19:51:14+00:00,I spent 72 hours as a neo-Luddite — here’s what happened when I swapped out my iPhone for face-to-face connection,"Turns out, there are some significant logistics to consider before locking up one’s phone and throwing away the proverbial key.",New York Post,https://nypost.com/2025/11/11/tech/i-spent-72-hours-as-a-neo-luddite-heres-what-happened-when-i-swapped-out-my-iphone-for-face-to-face-connection/,AMZN
2025-11-11 19:52:58+00:00,This LG 34-inch Curved Smart Monitor is $50 off right now,"This LG monitor doubles as a TV, and it is on sale at a price we haven't seen all year. Come learn all about it, as well as an alternative.",Android Authority,https://www.androidauthority.com/lg-34-inch-curved-smart-monitor-deal-3614730/,AMZN
2025-11-11 19:53:30+00:00,"Trump administration skips COP30 climate summit, leaving California's Newsom to hurl criticism from Brazil - CBS News","Trump administration skips COP30 climate summit, leaving California's Newsom to hurl criticism from BrazilCBS News The hottest ticket in Brazil just might be a meeting with Gavin NewsomPolitico Newsom brings California to the heart of the Amazon — and the U.N…",Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=180049898,AMZN
2025-11-11 19:54:02+00:00,"Traditional acai berry dishes surprise visitors to Brazil climate summit, no sugar added",Nearly all the acai consumed in the U.S. originates from Brazil.,Boston Herald,https://www.bostonherald.com/2025/11/11/climate-cop30-acai-berry/,AMZN
2025-11-11 19:54:11+00:00,TikTok Turns to AI to Drive Away AI-Driven Scams,"eCommerce platforms like TikTok Shop are reportedly flooded with an uptick in AI-fueled scams. Fraudulent sellers are using generative AI tools to invent fake brands or dupe products to get users to pay for goods that don’t really exist, Nicolas Waldmann, who…",pymnts.com,https://www.pymnts.com/artificial-intelligence-2/2025/tiktok-turns-to-ai-to-drive-away-ai-driven-scams/,AMZN
2025-11-11 19:54:31+00:00,The Era of Haves and Have-Nots,"Below I’m cross-posting an article I wrote for the launch of Topline Media, the media spin-out from Pavilion, a popular community for go-to-market (GTM) leaders. This article was originally published by Topline on 10/9/25. Since this was written for the launc…",Kellblog.com,https://kellblog.com/2025/11/11/the-era-of-haves-and-have-nots/,AMZN
2025-11-11 19:58:26+00:00,"The 25 best Black Friday TV deals so far - early sales on 4K, QLED and OLED TVs","I'm rounding up today's 21 best early Black Friday TV deals so far, which include record-low prices on best-rated 4K, QLED, and OLED TVs.",TechRadar,https://www.techradar.com/seasonal-sales/the-25-best-black-friday-tv-deals-so-far-early-sales-on-4k-qled-and-oled-tvs,AMZN
2025-11-11 20:00:00+00:00,"As Schumer Shutdown Comes to a Halt, Trump Proposal Could Turbocharge Patient Power","The 41-day Schumer Shutdown finally is winding down. Democrat intransigence petered out and not a nanosecond too soon. On Oct. 9, CNN quoted a “senior... Read More
The post As Schumer Shutdown Comes to a Halt, Trump Proposal Could Turbocharge Patient Power ap…",Daily Signal,https://www.dailysignal.com/2025/11/11/as-schumer-shutdown-comes-to-a-halt-trump-proposal-could-turbocharge-patient-power/,AMZN
2025-11-11 20:00:00+00:00,My Marriage to Saneka Manga Ends Next Chapter,Series debuted on January 21 // The 24th chapter of Wataru Momose's My Marriage to Saneka (Saneka no Yomeiri) manga announced on Tuesday that the series will...,Anime News Network,https://www.animenewsnetwork.com/news/2025-11-11/my-marriage-to-saneka-manga-ends-next-chapter/.230858,AMZN
2025-11-11 20:00:02+00:00,7 Pairs Of HOKA Shoes Are On SALE On Amazon Today,"The perfect shoes for Disney World are on sale today!
The post 7 Pairs Of HOKA Shoes Are On SALE On Amazon Today appeared first on AllEars.Net.",allears.net,https://allears.net/2025/11/11/7-pairs-of-hoka-shoes-are-on-sale-on-amazon-today-3/,AMZN
2025-11-11 20:00:10+00:00,4 50% Off Disney Finds From Amazon You Need in Your Cart,"These Disney deals are worth adding to your cart before they disappear faster than a Dole Whip on a hot day.
The post 4 50% Off Disney Finds From Amazon You Need in Your Cart first appeared on the disney food blog.",disneyfoodblog.com,https://www.disneyfoodblog.com/2025/11/11/4-50-off-disney-finds-from-amazon-you-need-in-your-cart/,AMZN
2025-11-11 20:00:24+00:00,Prime Visa card review: A must-have for Prime members,The Amazon Prime Visa is a solid no-annual-fee option for those invested in Amazon's ecosphere. Here's what you need to know before adding it to your wallet.,The Points Guy,https://thepointsguy.com/credit-cards/reviews/the-best-card-for-amazon-shoppers-amazon-prime-rewards-visa-signature-card/,AMZN
